Rep_ID,HCP_ID,Rep_Experience_Years,Territory_Size,HCP_Specialty,HCP_Patient_Volume,HCP_Digital_Affinity,Suggestion_Type,Action_Type,Suggestion_Accepted,Incremental_Actions,Baseline_TRX,Post_TRX,Incremental_TRX,Baseline_NBRX,Post_NBRX,Incremental_NBRX
7,444,16.5,42,Oncology,81,0.234,Insights,Insights,0,0,12.0,12.94,0.94,7.0,7.34,0.34
61,203,5.4,66,Cardiology,81,0.321,All,Email,0,0,16.0,16.98,0.98,3.0,3.28,0.28
34,193,1.0,82,Cardiology,65,0.598,Insights,Insights,1,2,17.0,22.23,5.23,6.0,7.82,1.82
63,212,15.4,190,Cardiology,70,0.076,All,All,0,0,16.0,16.08,0.08,2.0,2.1,0.1
4,499,15.7,136,Oncology,68,0.052,Call,Call,1,0,12.0,18.07,6.07,6.0,7.08,1.08
15,306,5.6,103,Oncology,78,0.227,Call,Call,1,3,12.0,20.27,8.27,1.0,2.59,1.59
40,77,4.2,152,Neurology,75,0.827,All,All,1,6,12.0,23.53,11.53,5.0,6.96,1.96
16,21,15.5,62,Cardiology,74,0.415,Email,Insights,1,1,13.0,16.59,3.59,5.0,6.1,1.1
27,260,14.9,28,Cardiology,90,0.209,All,Email,1,7,16.0,30.53,14.53,4.0,7.22,3.22
53,403,14.4,171,Primary Care,85,0.41,Email,Email,1,6,8.0,19.86,11.86,6.0,9.37,3.37
12,240,13.9,58,Primary Care,61,0.169,Call,Call,1,4,13.0,18.19,5.19,3.0,4.67,1.67
55,281,12.2,128,Primary Care,65,0.633,Email,Call,1,1,9.0,12.98,3.98,3.0,4.68,1.68
9,400,12.2,167,Neurology,85,0.085,Insights,Insights,1,0,10.0,14.72,4.72,3.0,4.87,1.87
15,259,5.6,103,Cardiology,78,0.458,All,Call,1,2,12.0,19.01,7.01,7.0,7.99,0.99
48,455,11.4,109,Cardiology,81,0.852,Email,Email,1,7,26.0,35.07,9.07,4.0,7.38,3.38
64,319,18.8,49,Cardiology,76,0.391,Email,Insights,1,5,14.0,17.35,3.35,4.0,4.58,0.58
14,366,1.0,123,Primary Care,63,0.338,Call,Call,1,4,14.0,21.27,7.27,4.0,5.56,1.56
24,391,5.7,177,Cardiology,83,0.754,Call,Call,1,0,9.0,10.53,1.53,6.0,6.36,0.36
75,314,10.3,91,Primary Care,80,0.738,Call,Call,0,0,12.0,12.09,0.09,3.0,3.15,0.15
80,26,5.0,190,Oncology,78,0.357,All,All,1,6,13.0,23.35,10.35,11.0,13.66,2.66
47,214,19.6,145,Primary Care,80,0.677,Email,Email,1,2,8.0,17.06,9.06,2.0,3.06,1.06
36,71,9.2,60,Neurology,87,0.283,Call,Call,0,0,17.0,17.72,0.72,5.0,5.01,0.01
28,256,19.3,22,Cardiology,82,0.414,Call,Call,0,0,15.0,15.56,0.56,2.0,2.36,0.36
49,72,14.2,24,Cardiology,87,0.334,Call,All,1,2,14.0,18.8,4.8,2.0,3.56,1.56
48,255,11.4,109,Cardiology,84,0.46,Call,Call,0,0,21.0,21.2,0.2,4.0,4.0,0.0
24,172,5.7,177,Oncology,91,0.343,All,Insights,1,1,15.0,20.61,5.61,3.0,4.15,1.15
2,11,6.3,75,Primary Care,81,0.098,Insights,Insights,1,1,15.0,20.06,5.06,6.0,6.95,0.95
13,63,7.9,51,Neurology,69,0.409,All,All,1,5,12.0,17.07,5.07,4.0,7.03,3.03
77,252,5.6,150,Cardiology,74,0.789,Call,Call,1,8,19.0,32.56,13.56,5.0,8.22,3.22
34,40,1.0,82,Oncology,81,0.522,Insights,Insights,0,0,15.0,15.23,0.23,6.0,6.3,0.3
39,428,16.9,55,Neurology,76,0.716,All,Email,1,4,13.0,22.3,9.3,3.0,5.37,2.37
38,380,2.6,161,Oncology,73,0.049,All,All,1,2,18.0,24.04,6.04,3.0,3.93,0.93
63,355,15.4,190,Cardiology,79,0.655,All,All,1,5,13.0,21.96,8.96,4.0,6.37,2.37
6,87,11.4,159,Oncology,82,0.544,Call,Call,0,0,19.0,20.0,1.0,2.0,2.26,0.26
7,398,16.5,42,Cardiology,83,0.425,All,All,1,5,15.0,22.49,7.49,2.0,4.98,2.98
23,318,8.9,67,Oncology,73,0.571,All,All,1,4,9.0,15.98,6.98,2.0,4.23,2.23
39,196,16.9,55,Primary Care,70,0.377,All,Call,0,0,17.0,17.07,0.07,2.0,2.1,0.1
54,1,18.8,54,Primary Care,84,0.555,Insights,Insights,1,2,16.0,22.84,6.84,1.0,2.09,1.09
40,265,4.2,152,Cardiology,79,0.42,All,All,1,9,23.0,35.46,12.46,6.0,10.09,4.09
36,398,9.2,60,Cardiology,83,0.425,Call,Call,1,5,11.0,18.41,7.41,4.0,6.33,2.33
76,17,1.2,80,Primary Care,85,0.339,All,All,1,4,13.0,20.42,7.42,3.0,4.79,1.79
13,27,7.9,51,Cardiology,98,0.116,Insights,Insights,1,1,17.0,22.45,5.45,1.0,1.66,0.66
46,192,14.6,60,Neurology,63,0.339,All,All,1,3,14.0,18.15,4.15,4.0,6.36,2.36
44,256,18.7,26,Cardiology,82,0.414,All,All,1,1,14.0,19.45,5.45,4.0,4.32,0.32
38,238,2.6,161,Cardiology,63,0.275,Email,All,1,7,20.0,28.69,8.69,6.0,8.12,2.12
65,214,4.0,150,Primary Care,80,0.677,Call,Call,0,0,18.0,18.11,0.11,1.0,1.49,0.49
22,128,19.0,38,Primary Care,68,0.624,Call,Call,1,3,11.0,20.87,9.87,4.0,5.45,1.45
77,30,5.6,150,Neurology,91,0.336,All,All,1,3,8.0,14.55,6.55,4.0,5.5,1.5
27,16,14.9,28,Oncology,92,0.61,All,Call,1,3,13.0,20.31,7.31,2.0,3.95,1.95
44,50,18.7,26,Oncology,77,0.192,All,All,0,0,24.0,24.28,0.28,4.0,4.1,0.1
42,346,17.0,101,Neurology,88,0.173,All,Call,0,0,12.0,13.53,1.53,7.0,7.03,0.03
68,393,3.4,153,Neurology,84,0.408,Insights,Insights,1,1,16.0,18.69,2.69,3.0,4.81,1.81
36,218,9.2,60,Cardiology,77,0.354,Email,Email,0,0,12.0,12.02,0.02,1.0,1.36,0.36
23,39,8.9,67,Oncology,77,0.367,Insights,Insights,1,4,15.0,23.17,8.17,6.0,8.17,2.17
2,208,6.3,75,Cardiology,66,0.907,All,Insights,1,2,15.0,20.27,5.27,3.0,3.97,0.97
30,493,12.2,100,Neurology,73,0.058,Insights,Insights,1,3,17.0,24.0,7.0,4.0,6.41,2.41
67,125,8.8,42,Neurology,79,0.505,All,Call,1,4,14.0,22.81,8.81,3.0,5.91,2.91
1,246,18.1,130,Primary Care,86,0.14,All,All,1,4,16.0,23.13,7.13,4.0,6.36,2.36
72,269,5.3,163,Neurology,94,0.513,Call,Call,1,3,15.0,23.53,8.53,1.0,3.81,2.81
44,165,18.7,26,Primary Care,74,0.219,All,Insights,0,0,16.0,16.49,0.49,2.0,2.59,0.59
12,220,13.9,58,Cardiology,75,0.559,Insights,Insights,0,0,10.0,10.03,0.03,2.0,2.2,0.2
25,236,10.3,198,Oncology,78,0.503,Call,Call,0,0,13.0,13.24,0.24,3.0,3.07,0.07
45,237,5.0,150,Primary Care,69,0.497,Email,Email,0,0,19.0,19.05,0.05,3.0,3.44,0.44
26,359,8.4,99,Cardiology,90,0.489,Email,Email,0,0,9.0,9.45,0.45,7.0,7.03,0.03
9,291,12.2,167,Primary Care,79,0.27,Email,Email,1,4,14.0,22.76,8.76,1.0,2.96,1.96
54,27,18.8,54,Cardiology,98,0.116,Insights,All,1,2,17.0,21.95,4.95,6.0,6.43,0.43
54,4,18.8,54,Cardiology,80,0.464,Email,Email,1,0,18.0,21.82,3.82,4.0,4.0,0.0
10,206,19.4,180,Oncology,91,0.39,Call,Insights,1,1,16.0,18.83,2.83,7.0,7.77,0.77
23,454,8.9,67,Cardiology,84,0.267,Insights,Insights,0,0,18.0,18.09,0.09,5.0,5.1,0.1
20,19,4.7,153,Primary Care,65,0.675,Call,Call,1,1,15.0,18.26,3.26,6.0,8.32,2.32
53,36,14.4,171,Oncology,95,0.734,All,All,1,3,17.0,21.96,4.96,6.0,9.0,3.0
59,340,17.8,73,Primary Care,74,0.612,Call,Call,1,3,7.0,12.97,5.97,4.0,4.02,0.02
59,226,17.8,73,Primary Care,76,0.391,Email,Email,0,0,18.0,18.14,0.14,3.0,3.07,0.07
76,116,1.2,80,Oncology,75,0.172,All,Insights,1,1,9.0,12.34,3.34,0.0,0.71,0.71
62,104,11.3,183,Neurology,82,0.246,All,Call,1,2,10.0,17.08,7.08,6.0,8.29,2.29
26,333,8.4,99,Cardiology,78,0.618,Insights,Insights,1,0,15.0,19.42,4.42,2.0,3.5,1.5
9,262,12.2,167,Neurology,80,0.027,All,Insights,0,0,19.0,19.61,0.61,9.0,9.29,0.29
50,320,8.5,157,Neurology,76,0.818,Email,Email,1,1,14.0,18.54,4.54,6.0,8.26,2.26
74,141,19.7,62,Cardiology,68,0.434,All,Call,0,0,19.0,19.05,0.05,3.0,3.45,0.45
79,264,19.8,87,Primary Care,85,0.184,Email,Call,1,3,11.0,14.44,3.44,2.0,2.54,0.54
19,431,12.9,81,Oncology,61,0.102,Call,Call,1,2,13.0,14.66,1.66,4.0,5.91,1.91
19,159,12.9,81,Cardiology,86,0.338,Email,Email,1,3,17.0,26.2,9.2,3.0,4.96,1.96
3,199,1.5,33,Primary Care,88,0.233,All,Call,1,1,9.0,14.17,5.17,5.0,6.64,1.64
12,82,13.9,58,Cardiology,85,0.329,Email,Email,0,0,19.0,19.17,0.17,5.0,5.24,0.24
45,320,5.0,150,Neurology,76,0.818,Call,Call,1,2,17.0,23.26,6.26,6.0,8.04,2.04
44,17,18.7,26,Primary Care,85,0.339,Email,Email,0,0,12.0,12.29,0.29,3.0,3.2,0.2
30,125,12.2,100,Neurology,79,0.505,All,All,1,4,15.0,22.11,7.11,8.0,11.35,3.35
25,357,10.3,198,Primary Care,73,0.27,Call,All,0,0,16.0,16.44,0.44,4.0,4.22,0.22
67,10,8.8,42,Oncology,62,0.232,Insights,Insights,0,0,16.0,16.29,0.29,5.0,5.05,0.05
37,495,10.3,187,Oncology,68,0.358,Call,Call,0,0,17.0,17.93,0.93,6.0,6.2,0.2
65,203,4.0,150,Cardiology,81,0.321,All,All,1,1,14.0,19.66,5.66,4.0,4.16,0.16
78,200,19.6,86,Primary Care,89,0.329,Email,Email,1,2,21.0,28.3,7.3,4.0,5.93,1.93
26,269,8.4,99,Neurology,94,0.513,All,Call,1,0,14.0,17.84,3.84,7.0,7.34,0.34
17,320,14.5,38,Neurology,76,0.818,Call,Call,1,7,15.0,27.51,12.51,7.0,10.4,3.4
77,230,5.6,150,Primary Care,92,0.26,Email,Email,0,0,16.0,16.56,0.56,1.0,1.23,0.23
51,443,15.3,66,Primary Care,86,0.185,Email,Email,1,4,14.0,23.04,9.04,5.0,7.48,2.48
24,482,5.7,177,Oncology,82,0.164,Email,Email,0,0,16.0,16.19,0.19,3.0,3.05,0.05
50,101,8.5,157,Cardiology,69,0.507,Call,Call,1,2,18.0,23.51,5.51,4.0,5.31,1.31
42,354,17.0,101,Cardiology,77,0.52,Call,Call,1,5,14.0,24.31,10.31,6.0,8.7,2.7
73,151,9.5,80,Primary Care,77,0.376,All,All,1,7,12.0,20.9,8.9,3.0,5.11,2.11
21,498,6.0,31,Oncology,69,0.581,Insights,Insights,1,4,16.0,21.61,5.61,1.0,3.47,2.47
80,127,5.0,190,Cardiology,63,0.593,Email,Email,0,0,13.0,13.9,0.9,4.0,4.59,0.59
75,148,10.3,91,Neurology,80,0.513,Call,Call,0,0,9.0,10.47,1.47,5.0,5.35,0.35
15,358,5.6,103,Neurology,85,0.659,Email,Email,1,3,14.0,21.22,7.22,3.0,5.3,2.3
14,395,1.0,123,Primary Care,82,0.363,Email,Email,1,4,16.0,25.06,9.06,3.0,4.83,1.83
43,65,9.7,154,Cardiology,87,0.215,Call,Email,1,3,23.0,27.94,4.94,5.0,6.14,1.14
4,278,15.7,136,Oncology,76,0.244,Email,Email,1,3,15.0,22.04,7.04,0.0,2.03,2.03
24,173,5.7,177,Primary Care,82,0.83,Email,Email,1,3,12.0,18.79,6.79,4.0,5.83,1.83
35,306,17.5,101,Oncology,78,0.227,All,All,0,0,11.0,11.29,0.29,3.0,3.11,0.11
78,279,19.6,86,Cardiology,75,0.657,Insights,Email,1,1,11.0,15.86,4.86,6.0,7.08,1.08
80,493,5.0,190,Neurology,73,0.058,All,Email,1,4,15.0,22.43,7.43,1.0,2.96,1.96
13,467,7.9,51,Neurology,82,0.399,Call,Call,1,2,19.0,25.79,6.79,4.0,6.15,2.15
72,327,5.3,163,Neurology,80,0.283,All,Call,1,1,11.0,15.73,4.73,6.0,7.89,1.89
8,340,17.0,116,Primary Care,74,0.612,Call,Call,1,1,24.0,27.13,3.13,2.0,2.82,0.82
60,450,13.3,137,Neurology,92,0.263,Email,Email,0,0,13.0,13.33,0.33,5.0,5.38,0.38
68,92,3.4,153,Primary Care,81,0.167,All,All,1,4,18.0,28.0,10.0,5.0,7.57,2.57
72,363,5.3,163,Neurology,69,0.139,Email,Email,0,0,14.0,14.02,0.02,4.0,4.14,0.14
18,387,7.3,45,Neurology,69,0.094,Call,All,1,3,16.0,20.74,4.74,3.0,4.76,1.76
72,64,5.3,163,Primary Care,89,0.343,All,All,0,0,16.0,16.05,0.05,3.0,3.0,0.0
10,441,19.4,180,Oncology,82,0.069,Insights,All,0,0,19.0,19.42,0.42,3.0,3.02,0.02
42,350,17.0,101,Neurology,82,0.491,Insights,Insights,0,0,21.0,21.04,0.04,8.0,8.22,0.22
38,174,2.6,161,Neurology,102,0.101,Call,Call,0,0,13.0,13.26,0.26,4.0,4.3,0.3
26,243,8.4,99,Oncology,79,0.327,Email,Email,1,1,9.0,13.44,4.44,3.0,4.45,1.45
2,245,6.3,75,Cardiology,73,0.766,All,Insights,1,2,15.0,17.45,2.45,2.0,2.89,0.89
62,460,11.3,183,Primary Care,77,0.092,Email,Email,1,7,18.0,26.93,8.93,5.0,7.87,2.87
27,485,14.9,28,Oncology,95,0.015,Call,Call,0,0,16.0,16.15,0.15,2.0,2.0,0.0
53,404,14.4,171,Primary Care,83,0.092,Email,Email,0,0,15.0,15.39,0.39,3.0,3.33,0.33
33,327,7.1,115,Neurology,80,0.283,All,Call,1,3,21.0,26.04,5.04,6.0,8.2,2.2
30,53,12.2,100,Cardiology,81,0.762,All,Email,1,1,20.0,22.15,2.15,5.0,5.83,0.83
71,458,11.1,124,Primary Care,87,0.194,Call,Call,1,1,11.0,18.27,7.27,3.0,4.29,1.29
8,67,17.0,116,Oncology,87,0.465,All,All,1,2,17.0,23.26,6.26,3.0,4.75,1.75
59,84,17.8,73,Cardiology,89,0.343,Email,Email,1,1,15.0,19.29,4.29,6.0,6.09,0.09
60,35,13.3,137,Oncology,84,0.572,All,Call,1,2,23.0,27.43,4.43,2.0,2.53,0.53
31,474,7.9,33,Primary Care,65,0.287,Email,Email,1,1,11.0,13.83,2.83,2.0,2.85,0.85
21,247,6.0,31,Oncology,76,0.846,Call,Email,0,0,17.0,19.23,2.23,6.0,6.3,0.3
1,118,18.1,130,Oncology,79,0.377,Email,Email,1,4,13.0,21.52,8.52,5.0,7.42,2.42
75,41,10.3,91,Oncology,79,0.401,All,Email,0,0,12.0,13.76,1.76,2.0,2.16,0.16
76,206,1.2,80,Oncology,91,0.39,All,Email,1,5,16.0,24.72,8.72,3.0,6.04,3.04
20,362,4.7,153,Cardiology,86,0.334,Insights,Insights,0,0,13.0,13.2,0.2,3.0,3.26,0.26
3,498,1.5,33,Oncology,69,0.581,Email,Email,0,0,15.0,16.09,1.09,4.0,4.04,0.04
10,277,19.4,180,Neurology,67,0.525,Call,Call,0,0,9.0,9.15,0.15,5.0,5.13,0.13
6,304,11.4,159,Neurology,89,0.269,Call,Call,1,2,14.0,19.48,5.48,4.0,5.45,1.45
67,418,8.8,42,Cardiology,83,0.342,Call,Insights,1,2,21.0,24.68,3.68,1.0,3.16,2.16
72,451,5.3,163,Neurology,74,0.702,Email,Email,1,2,14.0,21.36,7.36,6.0,6.87,0.87
13,140,7.9,51,Primary Care,79,0.139,Insights,Insights,1,4,17.0,25.0,8.0,4.0,6.58,2.58
60,496,13.3,137,Cardiology,78,0.351,Insights,Insights,1,0,11.0,17.12,6.12,5.0,6.47,1.47
15,260,5.6,103,Cardiology,90,0.209,All,All,0,0,12.0,12.29,0.29,7.0,7.19,0.19
30,466,12.2,100,Neurology,82,0.66,Call,Call,1,3,14.0,17.81,3.81,3.0,5.41,2.41
48,59,11.4,109,Cardiology,77,0.309,Call,Call,0,0,15.0,15.63,0.63,7.0,7.22,0.22
58,49,14.5,120,Primary Care,72,0.425,Insights,Insights,0,0,18.0,18.59,0.59,2.0,2.16,0.16
70,443,9.1,60,Primary Care,86,0.185,Email,Email,0,0,18.0,18.17,0.17,3.0,3.18,0.18
4,337,15.7,136,Primary Care,80,0.413,Insights,Insights,0,0,14.0,14.3,0.3,5.0,5.06,0.06
16,88,15.5,62,Neurology,81,0.53,All,All,1,9,11.0,24.01,13.01,2.0,5.71,3.71
23,448,8.9,67,Neurology,81,0.512,Email,Email,1,3,12.0,19.51,7.51,4.0,4.95,0.95
25,52,10.3,198,Cardiology,70,0.308,Call,Call,1,1,19.0,23.05,4.05,6.0,7.54,1.54
80,342,5.0,190,Oncology,83,0.431,All,Call,0,0,18.0,18.24,0.24,4.0,4.72,0.72
63,103,15.4,190,Cardiology,67,0.095,Insights,Insights,1,4,19.0,28.26,9.26,4.0,6.65,2.65
26,36,8.4,99,Oncology,95,0.734,Insights,Call,1,4,18.0,23.63,5.63,2.0,2.73,0.73
78,404,19.6,86,Primary Care,83,0.092,All,All,0,0,9.0,10.7,1.7,1.0,1.23,0.23
40,424,4.2,152,Neurology,81,0.381,Insights,Insights,1,3,18.0,24.34,6.34,5.0,6.94,1.94
41,53,8.8,52,Cardiology,81,0.762,Email,Email,0,0,10.0,10.45,0.45,0.0,0.07,0.07
35,47,17.5,101,Neurology,98,0.51,All,Insights,0,0,13.0,13.72,0.72,7.0,7.16,0.16
12,308,13.9,58,Oncology,83,0.44,All,All,1,3,14.0,20.78,6.78,4.0,5.55,1.55
75,15,10.3,91,Primary Care,71,0.274,Email,Email,0,0,13.0,13.11,0.11,5.0,5.83,0.83
2,374,6.3,75,Oncology,77,0.751,Email,Email,1,4,6.0,13.55,7.55,2.0,5.15,3.15
14,458,1.0,123,Primary Care,87,0.194,All,All,0,0,11.0,11.15,0.15,3.0,3.14,0.14
19,376,12.9,81,Primary Care,85,0.101,Insights,Insights,0,0,14.0,14.04,0.04,4.0,4.04,0.04
23,116,8.9,67,Oncology,75,0.172,Call,Call,1,1,14.0,18.04,4.04,5.0,6.04,1.04
11,96,14.7,189,Oncology,78,0.538,Insights,Insights,0,0,15.0,15.26,0.26,3.0,3.23,0.23
2,341,6.3,75,Cardiology,79,0.146,All,All,0,0,20.0,21.09,1.09,5.0,5.04,0.04
55,31,12.2,128,Cardiology,78,0.376,Insights,Insights,0,0,17.0,17.01,0.01,5.0,5.04,0.04
78,269,19.6,86,Neurology,94,0.513,Email,Email,1,4,17.0,25.69,8.69,3.0,4.99,1.99
10,225,19.4,180,Primary Care,78,0.565,Email,Email,1,2,9.0,15.0,6.0,4.0,4.51,0.51
24,373,5.7,177,Neurology,92,0.427,Call,Call,1,2,11.0,16.74,5.74,2.0,2.66,0.66
41,102,8.8,52,Neurology,84,0.344,All,Email,1,1,13.0,17.53,4.53,4.0,5.9,1.9
75,382,10.3,91,Cardiology,72,0.608,Insights,Call,1,3,23.0,26.77,3.77,4.0,4.0,0.0
56,350,12.0,85,Neurology,82,0.491,Call,Insights,1,1,15.0,17.75,2.75,7.0,8.71,1.71
62,120,11.3,183,Primary Care,76,0.259,All,All,0,0,10.0,10.78,0.78,7.0,7.64,0.64
47,179,19.6,145,Cardiology,81,0.096,Call,Email,1,6,6.0,12.98,6.98,6.0,7.97,1.97
34,34,1.0,82,Primary Care,71,0.112,Insights,Insights,1,5,19.0,29.73,10.73,0.0,3.07,3.07
16,225,15.5,62,Primary Care,78,0.565,Email,Email,1,1,11.0,17.1,6.1,1.0,1.83,0.83
70,131,9.1,60,Neurology,69,0.687,All,Email,1,2,17.0,21.44,4.44,3.0,4.83,1.83
65,57,4.0,150,Neurology,74,0.438,All,Call,1,2,13.0,17.93,4.93,4.0,4.88,0.88
3,280,1.5,33,Cardiology,73,0.54,All,All,1,3,21.0,29.28,8.28,2.0,3.43,1.43
58,284,14.5,120,Primary Care,71,0.228,Call,Call,1,5,17.0,26.74,9.74,2.0,4.69,2.69
7,43,16.5,42,Neurology,74,0.559,Call,Call,1,6,14.0,25.45,11.45,7.0,10.03,3.03
60,93,13.3,137,Primary Care,92,0.396,Email,Email,1,8,10.0,23.1,13.1,1.0,4.86,3.86
67,42,8.8,42,Oncology,78,0.55,All,Email,1,2,16.0,21.68,5.68,8.0,10.4,2.4
11,340,14.7,189,Primary Care,74,0.612,Email,Email,1,3,26.0,33.44,7.44,4.0,5.77,1.77
35,170,17.5,101,Oncology,85,0.258,Insights,Insights,1,0,18.0,20.15,2.15,3.0,4.85,1.85
10,36,19.4,180,Oncology,95,0.734,All,Insights,1,0,16.0,20.14,4.14,2.0,2.96,0.96
46,96,14.6,60,Oncology,78,0.538,Email,Email,1,1,18.0,26.0,8.0,2.0,3.55,1.55
75,488,10.3,91,Primary Care,76,0.642,Call,Call,1,7,9.0,19.52,10.52,2.0,5.56,3.56
7,128,16.5,42,Primary Care,68,0.624,Email,Email,0,0,14.0,14.14,0.14,5.0,5.09,0.09
32,343,11.7,170,Neurology,73,0.188,Insights,Email,0,0,22.0,22.77,0.77,3.0,3.01,0.01
78,235,19.6,86,Primary Care,72,0.151,All,All,1,2,14.0,22.12,8.12,7.0,7.61,0.61
25,91,10.3,198,Neurology,80,0.394,Call,Call,0,0,11.0,11.47,0.47,1.0,1.73,0.73
11,154,14.7,189,Oncology,88,0.42,All,Insights,1,0,13.0,18.29,5.29,3.0,3.94,0.94
40,8,4.2,152,Oncology,84,0.211,Email,Email,0,0,17.0,18.13,1.13,2.0,2.3,0.3
41,374,8.8,52,Oncology,77,0.751,Call,Call,1,2,16.0,21.07,5.07,3.0,4.44,1.44
54,168,18.8,54,Oncology,67,0.519,All,Call,0,0,18.0,18.22,0.22,8.0,8.39,0.39
26,250,8.4,99,Cardiology,91,0.692,All,All,0,0,19.0,19.15,0.15,2.0,2.1,0.1
77,77,5.6,150,Neurology,75,0.827,Call,Insights,1,4,14.0,19.99,5.99,4.0,4.61,0.61
42,413,17.0,101,Neurology,79,0.576,Insights,Email,0,0,15.0,15.24,0.24,9.0,9.39,0.39
23,110,8.9,67,Neurology,78,0.263,All,All,0,0,18.0,19.08,1.08,3.0,3.05,0.05
77,284,5.6,150,Primary Care,71,0.228,All,Call,0,0,10.0,10.6,0.6,5.0,5.19,0.19
74,437,19.7,62,Oncology,82,0.121,Insights,Call,0,0,16.0,16.27,0.27,6.0,6.14,0.14
40,357,4.2,152,Primary Care,73,0.27,Email,Email,1,2,17.0,22.71,5.71,4.0,5.19,1.19
2,302,6.3,75,Primary Care,86,0.283,Email,Email,1,0,13.0,15.86,2.86,6.0,6.01,0.01
48,445,11.4,109,Neurology,73,0.19,Insights,Insights,0,0,6.0,6.04,0.04,3.0,3.24,0.24
45,89,5.0,150,Primary Care,91,0.808,Insights,Email,1,4,9.0,16.25,7.25,2.0,3.58,1.58
12,482,13.9,58,Oncology,82,0.164,Email,Email,0,0,19.0,19.59,0.59,5.0,5.2,0.2
51,279,15.3,66,Cardiology,75,0.657,Call,Call,0,0,21.0,21.67,0.67,6.0,6.11,0.11
68,205,3.4,153,Cardiology,72,0.143,Call,Call,0,0,21.0,21.81,0.81,4.0,4.11,0.11
9,128,12.2,167,Primary Care,68,0.624,Call,Call,1,3,12.0,18.49,6.49,4.0,5.45,1.45
58,373,14.5,120,Neurology,92,0.427,Call,Insights,0,0,24.0,24.23,0.23,8.0,8.13,0.13
12,489,13.9,58,Primary Care,80,0.863,Call,Call,1,1,14.0,21.08,7.08,2.0,3.24,1.24
60,346,13.3,137,Neurology,88,0.173,Email,Email,0,0,15.0,15.2,0.2,3.0,3.02,0.02
34,17,1.0,82,Primary Care,85,0.339,All,All,1,3,9.0,17.17,8.17,4.0,6.16,2.16
1,235,18.1,130,Primary Care,72,0.151,Insights,Insights,0,0,15.0,15.18,0.18,5.0,5.28,0.28
78,367,19.6,86,Primary Care,96,0.438,Email,Call,0,0,24.0,26.57,2.57,7.0,7.71,0.71
14,199,1.0,123,Primary Care,88,0.233,Call,Call,1,1,11.0,17.39,6.39,5.0,6.59,1.59
48,387,11.4,109,Neurology,69,0.094,Call,Call,0,0,9.0,9.14,0.14,5.0,5.14,0.14
15,354,5.6,103,Cardiology,77,0.52,Insights,Insights,0,0,11.0,11.06,0.06,6.0,6.32,0.32
75,34,10.3,91,Primary Care,71,0.112,Insights,All,0,0,19.0,19.3,0.3,1.0,1.11,0.11
60,279,13.3,137,Cardiology,75,0.657,Insights,Insights,1,3,11.0,15.32,4.32,4.0,6.62,2.62
65,86,4.0,150,Oncology,83,0.564,Insights,Email,0,0,9.0,9.2,0.2,5.0,5.09,0.09
35,244,17.5,101,Oncology,85,0.513,Email,Email,1,0,17.0,22.77,5.77,2.0,3.99,1.99
38,193,2.6,161,Cardiology,65,0.598,Call,Call,1,8,13.0,25.65,12.65,2.0,5.98,3.98
51,404,15.3,66,Primary Care,83,0.092,Email,Email,1,4,15.0,23.25,8.25,6.0,8.85,2.85
63,435,15.4,190,Oncology,85,0.598,Call,Call,1,2,8.0,13.93,5.93,1.0,2.83,1.83
68,231,3.4,153,Oncology,78,0.528,Call,Call,0,0,13.0,13.37,0.37,2.0,2.13,0.13
2,269,6.3,75,Neurology,94,0.513,All,All,1,2,14.0,20.29,6.29,2.0,3.0,1.0
54,314,18.8,54,Primary Care,80,0.738,Email,Email,1,2,18.0,23.32,5.32,5.0,5.31,0.31
9,328,12.2,167,Cardiology,83,0.37,Insights,Insights,0,0,18.0,18.31,0.31,2.0,2.21,0.21
24,318,5.7,177,Oncology,73,0.571,Call,Call,1,3,12.0,16.68,4.68,3.0,4.8,1.8
67,392,8.8,42,Primary Care,77,0.126,Call,Call,0,0,10.0,10.31,0.31,7.0,7.24,0.24
21,491,6.0,31,Oncology,61,0.387,All,Email,1,2,16.0,22.47,6.47,2.0,3.43,1.43
64,415,18.8,49,Primary Care,79,0.153,Email,Email,1,3,10.0,18.05,8.05,2.0,2.57,0.57
38,68,2.6,161,Primary Care,67,0.536,Call,Call,1,4,19.0,27.76,8.76,3.0,5.2,2.2
19,239,12.9,81,Cardiology,88,0.392,Call,Call,1,2,17.0,22.52,5.52,3.0,5.49,2.49
27,231,14.9,28,Oncology,78,0.528,All,Email,1,2,11.0,16.83,5.83,3.0,4.04,1.04
43,255,9.7,154,Cardiology,84,0.46,Email,All,1,4,18.0,24.88,6.88,2.0,2.5,0.5
62,265,11.3,183,Cardiology,79,0.42,All,All,1,8,7.0,18.51,11.51,8.0,10.54,2.54
49,360,14.2,24,Oncology,81,0.298,All,All,1,2,13.0,18.33,5.33,7.0,8.15,1.15
75,211,10.3,91,Cardiology,92,0.527,All,All,1,2,12.0,20.04,8.04,2.0,3.37,1.37
70,132,9.1,60,Oncology,73,0.254,Call,Call,0,0,12.0,12.54,0.54,2.0,3.01,1.01
61,229,5.4,66,Primary Care,81,0.425,Insights,Insights,1,4,16.0,22.52,6.52,5.0,7.65,2.65
49,428,14.2,24,Neurology,76,0.716,Email,Email,1,5,16.0,23.43,7.43,3.0,4.89,1.89
